IMDB,ID,Title,Genre,Tags,Director,Cast,Language,Rating
5876318,181255,Hartenstrijd (2016) ,"['Comedy', 'Romance']",['f rated'],Janice Pierre,"['Tibor Lukács', 'Jennifer Hoffman', 'Eva van de Wijdeven', 'Oscar Aerts', 'Anniek Pheifer', 'Georgina Verbaan', 'Loek Peters', 'Willeke Alberti', 'Cees Geel', 'Murth Mossel', 'Mattijn Hartemink', 'Miro Kloosterman', 'Mark Rietman', 'Kim-Lian van der Meij', 'Margôt Ros']",Dutch,5.6
4807950,181257,Cherry Pop (2017) ,"['Comedy', 'Musical']","['drag', 'drag queen', 'lgbt', 'drag race', 'camp']",Assaad Yacoub,"['Lars Berge', 'Toccara Jones', 'Jared Carlson', 'Dennis Meador', 'Dove Meir', 'Dequan Johnson', 'Matthew Sanderson', 'Miguel Sagaz', 'Caldwell Tidicue', 'Cole Hartley', 'Patrick Holt', 'David McKee', 'Carmit Bachar', 'Robert Hernandez', 'Tyrone Jackson']",English,4.5
0104012,181259,La corsa dell'innocente (1992) ,"['Adventure', 'Crime', 'Drama', 'Thriller']","['italy', 'stuffed toy animal', 'witness', 'wine', 'watching tv']",Carlo Carlei,"['Manuel Colao', 'Federico Pacifici', 'Sal Borgese', 'Lucio Zagaria', 'Giusi Cataldo', 'Massimo Lodolo', 'Anita Zagaria', 'Isabelle Mantero', 'Nicola Di Pinto', 'Severino Saltarelli', 'Gianfranco Barra', 'Giovanni Pallavicino', 'Anna Lelio', 'Beppe Chierici', 'Ester Galazzi']",Italian,6.8
0017744,181261,Sur un air de Charleston (1927) ,"['Short', 'Sci-Fi']",[],Jean Renoir,"['Catherine Hessling', 'Johnny Hudgins', 'Pierre Braunberger', 'André Cerf', 'Pierre Lestringuez', 'Jean Renoir']",None,5.9
7048676,181263,Talon Falls (2017) ,['Horror'],"['haunted house attraction', 'scream park', 'barefoot male', 'camera shot of bare feet']",Joshua Shreve,"['Brad Bell', 'Fred Biggs', 'Lonnie Bloomburg', 'Matthew Bozone', 'Krissy Leanne Calouro', 'Tim Casey', 'Steven Chaney', 'Michial Courtney', 'Kurtis Hage', 'Josh Iervese', 'Tim McCain', 'Lyric Marie McCloud', 'Evan Miller', 'Rebecca Moore', 'Jordyn Rudolph']",English,4.4
0059474,181265,Motorpsycho! (1965) ,"['Action', 'Thriller']","['motorcycle', 'exclamation point in title', 'post traumatic stress disorder', 'exploitation', 'rape']",Russ Meyer,"['Haji', 'Alex Rocco', 'Steve Oliver', 'Lane Carroll', 'Joseph Cellini', 'Timothy Scott', 'Coleman Francis', 'Sharon Lee', 'Steve Masters', 'Arshalouis Aivazian', 'Russ Meyer', 'George Costello', 'Fred Owens', 'Richard S. Brummer']",English,6.0
6101820,181267,Perfectos desconocidos (2017) ,['Comedy'],"['dinner', 'night', 'eclipse', 'red moon', 'starry night']",Álex de la Iglesia,"['Belén Rueda', 'Eduard Fernández', 'Ernesto Alterio', 'Juana Acosta', 'Eduardo Noriega', 'Dafne Fernández', 'Pepón Nieto', 'Beatriz Olivares', 'María Jesús Hoyos', 'Gonzalo Torralba', 'Valentina Méndez', 'Ana Valeiras', 'Belén González', 'David Robles', 'Vicente Gil']",Spanish,6.9
0297472,181269,Yeonpung yeonga (1999) ,['Drama'],['businessman'],Dae-yeong Park,"['Dong-Gun Jang', 'So-Young Ko', 'Jae-Suk Han', 'Na-na Han', 'Jung-ki Kim', 'Min Kim', 'Jin-hee Park', 'Joo-ri Shin']",Korean,6.4
4242768,181271,Play It Loud: The Story of Marshall (2014) ,"['Documentary', 'History', 'Music']","['rock star', ""rock 'n' roll"", 'musician', 'drummer', 'amplifier']",Brian Marshall,"['Jo Whiley', 'Phil Wells', 'Chris George', 'Mike Doyle', 'Jim Marshall', 'Mick Underwood', 'Pete Townshend', 'Chris Sherwin', 'Bob Harris', 'Jimmy Page', ""Jimmy Page's Skiffle Band"", 'Charles Shaar Murray', 'Brian Poole', 'Nick Simper', 'Big Jim Sullivan']",English,6.8
0091089,181273,Les frères Pétard (1986) ,"['Comedy', 'Crime']","['vacuum cleaner', 'thief', 'theft', 'police', 'policeman']",Hervé Palud,"['Gérard Lanvin', 'Jacques Villeret', 'Josiane Balasko', 'Valérie Mairesse', 'Daniel Russo', 'Thomas M. Pollard', 'Patrice Valota', 'Alain Pacadis', 'Cheik Doukouré', 'Philippe Khorsand', 'Dominique Lavanant', 'Michel Galabru', 'Raymond Aquilon', 'Tina Aumont', 'Mark Bellay']",French,5.2
6286796,181275,En frygtelig kvinde (2017) ,['Drama'],"['male full frontal nudity', 'male rear nudity', 'male frontal nudity', 'male nudity', 'female nudity']",Christian Tafdrup,"['Anders Juul', 'Amanda Collin', 'Rasmus Hammerich', 'Sidse Mickelborg', 'Søren Hauch-Fausbøll', 'Vibeke Hastrup', 'Nicolai Jandorf Klok', 'Danny Thykær', 'Nicklas Søderberg Lundstrøm', 'Fanny Louise Bernth', 'Heidi Keller', 'Christian Tafdrup', 'Daniel van der Noon', 'Frederik Carlsen', 'Andreas Kabel']",Danish,6.6
6054874,181277,Legenda o Kolovrate (2017) ,"['Action', 'Drama', 'History', 'War']","['russian history', 'mongol', '13th century', 'medieval times', 'madness']",Dzhanik Fayziev,"['Ilya Malakov', 'Aleksey Serebryakov', 'Aleksandr Ilin', 'Timofey Tribuntsev', 'Yuliya Khlynina', 'Andrey Burkovskiy', 'Igor Savochkin', 'Polina Chernyshova', 'Aleksandr Tsoy', 'Viktor Proskurin', 'Sergey Koltakov', 'Ilya Antonenko', 'Artem Bordovsky', 'Aleksandr Choi', 'Olga Drozdova']",Russian,6.2
6189344,181279,Tutto quello che vuoi (2017) ,"['Comedy', 'Drama']","['intergenerational friendship', 'male friendship', 'friendship between boys', ""alzheimer's disease""]",Francesco Bruni,"['Andrea Carpenzano', 'Giuliano Montaldo', 'Arturo Bruni', 'Vittorio Emanuele Propizio', 'Donatella Finocchiaro', 'Antonio Gerardi', 'Raffaella Lebboroni', 'Andrea Lehotska', 'Riccardo Vitiello', 'Carolina Pavone', 'Ivan Alovisio', ""Alessio D'Amico"", 'Eleonora Danco', 'Francesco De Rosa', 'Vera Pescarolo']",Italian,6.9
0033883,181281,Married Bachelor (1941) ,['Comedy'],"['marriage', 'bookie', 'saleslady', 'gambling', 'husband wife relationship']",Edward Buzzell,"['Robert Young', 'Ruth Hussey', 'Felix Bressart', 'Lee Bowman', 'Sheldon Leonard', 'Sam Levene', 'Murray Alper', 'Roy Gordon', 'Joe Yule']",English,6.3
1485750,181283,Mniejsze zlo (2009) ,['Drama'],"['mental asylum', 'political party', 'female nudity']",Janusz Morgenstern,"['Leslaw Zurek', 'Anna Romantowska', 'Janusz Gajos', 'Wojciech Pszoniak', 'Magdalena Cielecka', 'Tamara Arciuch', 'Borys Szyc', 'Edyta Olszówka', 'Wladyslaw Kowalski', 'Julia Kaminska', 'Marcin Artecki', 'Andrzej Beja-Zaborski', 'Stefan Burczyk', 'Artur Chamski', 'Zofia Czerwinska']",Polish,5.9
5127398,181285,Planeta Singli (2016) ,"['Comedy', 'Romance']",[],Mitja Okorn,"['Maciej Stuhr', 'Agnieszka Wiedlocha', 'Piotr Glowacki', 'Weronika Ksiazkiewicz', 'Tomasz Karolak', 'Joanna Jarmolowicz', 'Ewa Blaszczyk', 'Michal Czernecki', 'Danuta Stenka', 'Katarzyna Bujakiewicz', 'Oliwia Drabik', 'Janusz Szydlowski', 'Julia Kostow', 'Tomasz Borkowski', 'Rafal Rutkowski']",Polish,6.8
3800576,181287,Warsaw by Night (2015) ,"['Comedy', 'Drama', 'Romance']","['place name in title', 'boys and girls']",Natalia Koryncka-Gruz,"['Roma Gasiorowska', 'Stanislawa Celinska', 'Izabela Kuna', 'Marta Mazurek', 'Leszek Lichota', 'Marcel Borowiec', 'Sebastian Cybulski', 'Marcin Czarnik', 'Marian Dziedziel', 'Piotr Glowacki', 'Kazimierz Kaczor', 'Piotr Kaszubski', 'Agata Kulesza', 'Joanna Kulig', 'Nadia Kurzelewska']",Polish,5.0
4081260,181291,Secret Wars (2014) ,"['Action', 'Crime', 'Drama', 'Thriller']",['tv mini series'],Patryk Vega,"['Olga Boladz', 'Janusz Chabior', 'Wojciech Zielinski', 'Kamilla Baar', 'Ewa Bardadin', 'Jan Frycz', 'Andrzej Grabowski', 'Krzysztof Horbacz', 'Aldona Jankowska', 'Joanna Jezewska', 'Jan Jurewicz', 'Beata Kawka', 'Agata Kulesza', 'Eryk Lubos', 'Wojciech Machnicki']",Polish,6.5
1956447,181293,Bokser (2011) ,['Drama'],[],Tomasz Blachnicki,"['Szymon Bobrowski', 'Greg Kriek', 'Anna Przybylska', 'Marek Probosz', 'Krzysztof Kiersznowski', 'Katarzyna Maciag', 'Jerzy Schejbal', 'Emilia Stachurska', 'Tomasz Augustynowicz', 'Zygmunt Babiak', 'Anna Dijuk', 'Agnieszka Frykowska', 'Jaroslaw Jakimowicz', 'Anna Janik', 'Leszek Jankowiak']",Polish,5.2
2896898,181295,Mysteries of the Unseen World (2013) ,"['Documentary', 'Short']",[],Louie Schwartzberg,"['Forest Whitaker', 'Andrew Bankston', 'Payton Bourgeois', 'Elizabeth Donner', 'Strahlia Durr', 'Shelby Farrell', 'Jaqueline Fleming', 'Ernie Hucke', 'Can Koray', 'Melo Matus', 'Johnathan McRae', 'Jesse Moore', 'Yosef Ratleff', 'Daniel Saah', 'Lisa Mackel Smith']",English,7.6
0387462,181297,Okul (2004) ,"['Comedy', 'Horror']","['school', 'ghost', 'teenager', 'suicide', 'istanbul turkey']",Durul Taylan,"['Deniz Akkaya', 'Hamdi Alkan', 'Burak Altay', 'Serdar Deniz', 'Nehir Erdogan', 'Halit Ergenç', 'Deniz Güngören', 'Berk Hakman', 'Cem Karakaya', 'Cem Kiliç', 'Emre Kinay', 'Sinem Kobal', 'Raga Oktay', 'Ali Sunal', 'Melisa Sözen']",Turkish,4.0
0418758,181299,Jacquou le croquant (2007) ,"['Adventure', 'Drama']","['whipping', 'perigord', 'remake', 'based on novel', 'character name in title']",Laurent Boutonnat,"['Gaspard Ulliel', 'Léo Legrand', 'Marie-Josée Croze', 'Albert Dupontel', 'Tchéky Karyo', 'Olivier Gourmet', 'Jocelyn Quivrin', 'Malik Zidi', 'Gérald Thomassin', 'Judith Davis', 'Bojana Panic', 'Dora Doll', 'Jérôme Kircher', 'Vincent Valladon', 'Elliott Valence']",French,6.5
3958098,181301,Dólares de arena (2014) ,['Drama'],"['homosexual', 'title directed by female', 'f rated', 'bachata']",Israel Cárdenas,"['Geraldine Chaplin', 'Yanet Mojica', 'Ricardo Ariel Toribio', 'Bernard Bizel', 'Maria Gabriella Bonetti', 'Ramón Cordero', 'Yanmarco King Encarnación', 'Hoyt Rogers']",Spanish,5.9
2497226,181303,Horror Europa with Mark Gatiss (2012) ,['Documentary'],"['filmmaking', 'filmmaker', 'trip to europe']",John Das,"['Mark Gatiss', 'Dario Argento', 'Fabrizio Bava', 'Annette Chaton', 'Guillermo del Toro', 'Jorge Grau', 'Narciso Ibáñez Serrador', 'Harry Kümel', 'Edith Scob', 'Werner Sudendorf']",English,7.7
2887426,181305,Oszukane (2013) ,['Drama'],['hospital'],Marcin Solarz,"['Katarzyna Herman', 'Artur Zmijewski', 'Karolina Chapko', 'Paulina Chapko', 'Ewa Skibinska', 'Sylwia Boron', 'Kamil Kula', 'Anna Matysiak', 'Mieszko Barglik', 'Katarzyna Dorosinska', 'Krzysztof Bochenek', 'Zbigniew Paterak', 'Natalia Piekarz', 'Dawid Kot', 'Ewa Nowak']",Polish,5.2
2358514,181307,Svatá Ctverice (2012) ,['Comedy'],"['wife has sex in front of her husband', 'sharing wife', ""sex with friend's wife"", 'horny woman', 'sex scene']",Jan Hrebejk,"['Jirí Langmajer', 'Marika Sarah Procházková', 'Hynek Cermák', 'Viktorie Cermáková', 'Ludek Munzar', 'Jana Gýrová', 'Jenovéfa Boková', 'Valerie Sámalová', 'Václav Marhold', 'Gregor Buaer', 'Barbora Poláková', 'Igor Rattaj', 'Marek Slavik', 'Oliver Cox', 'Jirí X. Dolezal']",Czech,5.7
1729641,181309,Byc jak Kazimierz Deyna (2012) ,['Comedy'],[],Anna Wieczur-Bluszcz,"['Przemyslaw Bluszcz', 'Sonia Bohosiewicz', 'Jacek Bursztynowicz', 'Grzegorz Ciagardlak', 'Katarzyna Cynke', 'Ireneusz Czop', 'Maria Gladkowska', 'Piotr Glowacki', 'Jadwiga Gryn', 'Marcin Hycnar', 'Julia Kaminska', 'Krzysztof Kiersznowski', 'Marcin Korcz', 'Rafal Królikowski', 'Michal Meyer']",Polish,6.0
1880984,181311,Jez Jerzy (2011) ,"['Animation', 'Comedy']",['compilation'],Tomasz Lesniak,"['Borys Szyc', 'Maria Peszek', 'Maciej Malenczuk', 'Wojciech Sosnowski', 'Michal Koterski', 'Jaroslaw Boberek', 'Grzegorz Pawlak', 'Leszek Teleszynski', 'Krystyna Tkacz', 'Monika Olejnik', 'Krystyna Czubówna', 'Wlodzimierz Szaranowicz', 'Tomasz Knapik', 'Boguslaw Linda', 'Joanna Turkowska']",Polish,4.4
5776858,181315,Phantom Thread (2017) ,"['Drama', 'Romance']","['dressmaker', 'fashion designer', 'fashion house', 'wedding dress', 'brother sister relationship']",Paul Thomas Anderson,"['Vicky Krieps', 'Daniel Day-Lewis', 'Lesley Manville', 'Julie Vollono', 'Sue Clark', 'Joan Brown', 'Harriet Leitch', 'Dinah Nicholson', 'Julie Duck', 'Maryanne Frost', 'Elli Banks', 'Amy Cunningham', 'Amber Brabant', 'Geneva Corlett', 'Juliet Glaves']",English,7.5
2670830,181317,Last Minute (2013) ,['Comedy'],"['egypt', 'holidays', 'christmas', 'vacation']",Patryk Vega,"['Wojciech Mecwaldowski', 'Aldona Jankowska', 'Klaudia Halejcio', 'Olaf Marchwicki', 'Anna Szarek', 'Bartlomiej Swiderski', 'Maciej Luczkowski', 'Martyna Mosiolek', 'Miroslaw Brozek', 'Grzegorz Stelmaszewski', 'Patrycja Markowska', 'Magdalena Smalara', 'Otar Saralidze', 'Jaroslaw Boberek']",Polish,3.6
2627146,181319,Sep (2013) ,"['Action', 'Crime', 'Thriller']","['male nudity', 'male frontal nudity']",Eugeniusz Korin,"['Michal Zebrowski', 'Daniel Olbrychski', 'Andrzej Seweryn', 'Anna Przybylska', 'Pawel Malaszynski', 'Piotr Fronczewski', 'Miroslaw Baka', 'Wieslaw Cichy', 'Przemyslaw Sadowski', 'Konrad Marszalek', 'Sebastian Pawlak', 'Andrzej Grabowski', 'Szymon Sedrowski', 'Henryk Talar', 'Anna Dereszowska']",Polish,5.9
1946347,181321,Gladiatori di Roma (2012) ,"['Animation', 'Adventure', 'Comedy']",[],Iginio Straffi,"['John Schwab', 'Jo Wyatt', 'Flaminia Fegarotti', 'Tim Beckmann', 'Emma Tate', 'Jonathan Keeble', 'Glenn Wrage', 'Stuart Milligan', 'Walter Lewis', 'William Hope', 'Barbara Barnes', 'Jade Chesney', 'Jasmine Ireland', 'Jude Ireland', 'Naomi McDonald']",English,5.2
0888019,181325,Five Across the Eyes (2006) ,['Horror'],"['forced urination', 'woman with a gun', 'suv', 'lost', 'fender bender']",Greg Swinson,"['Sandra Paduch', 'Danielle Lilley', 'Mia Yi', 'Angela Brunda', 'Jennifer Barnett', 'Veronica Garcia', 'Dave Jarnigan', 'Keith Smith', 'Abby Vessell', 'Jane Swinson']",English,2.5
1765716,181327,Benjamin Sniddlegrass and the Cauldron of Penguins (2011) ,"['Adventure', 'Comedy', 'Fantasy', 'Romance', 'Thriller']",['redhead'],Jeremy Dylan,"['Stephen Fry', 'Andrew Griscti', 'Catherine Lonsdale', 'Dorian Newstead', 'Alec Doomadgee', 'Linda Newstead', 'Sarah Louise Linnegar', 'Jon Sewell', 'Riley Maher', 'Tim Sampson', 'Isaac Owen', 'Yavor Dimitrov', 'D.C. Fairhurst', 'Liam Bray', 'Jeremy Dylan']",English,7.5
6306400,181329,Fortunata (2017) ,['Drama'],"['f rated', 'one word title', 'female protagonist', 'little girl', '8 year old girl']",Sergio Castellitto,"['Jasmine Trinca', 'Stefano Accorsi', 'Alessandro Borghi', 'Edoardo Pesce', 'Nicole Centanni', 'Hanna Schygulla', 'Jacelyn Parry', 'Alvia Reale', 'Daniel Lorenz Alviar Tenorio', 'Liliana Fiorelli', 'Emanuela Aurizi', 'Gianluca Spaziani', 'Demetra Avincola', 'Rosa Diletta Rossi', 'Valeria Nardilli']",Italian,6.2
0070654,181331,Scream Bloody Murder (1972) ,['Horror'],"['kidnapped woman', 'arm injury', 'hook', 'woman bound to a bed', 'bondage']",Marc B. Ray,"['Fred Holbert', 'Leigh Mitchell', 'Robert Knox', 'Ron Bastone', 'Suzette Hamilton', 'Willey Reynolds', 'A. Maana Tanelah', 'Florence Lea', 'Angus Scrimm', 'Cecil Reddick', 'Gloria Earl', 'J.M. Jones', 'Norman', 'Rob Max', 'Winnifred']",English,4.8
2209426,181333,Mój rower (2012) ,"['Comedy', 'Drama']","['grandson', 'saved from a fire', 'swimming in a lake', 'boat', 'abandoned by father']",Piotr Trzaskalski,"['Michal Urbaniak', 'Artur Zmijewski', 'Krzysztof Chodorowski', 'Witold Debicki', 'Anna Nehrebecka', 'Piotr Szczepanik', 'Marcin Tyrol', 'Maria Maj', 'Teresa Szmigielówna', 'Katarzyna Kwiatkowska', 'Urszula Bartosiewicz', 'Sawa Falkowska', 'Alicja Topaczewska', 'Mariusz Pogonowski', 'Marta Król']",Polish,6.5
1343101,181335,Od pelni do pelni (2009) ,['Comedy'],[],Tomasz Szafranski,"['Jerzy Bonczak', 'Robert Czechowski', 'Katarzyna Glinka', 'Andrzej Grabowski', 'Jan Kochanowski', 'Monika Kwiatkowska', 'Andrzej Nejman', 'Marcin Pempus', 'Tomasz Sadowski', 'Lukasz Szoblik', 'Grzegorz Wojdon']",Polish,3.8
2209266,181337,Oblawa (2012) ,"['Drama', 'Thriller', 'War']","['forest', 'masturbation', 'world war two']",Marcin Krzysztalowicz,"['Marcin Dorocinski', 'Maciej Stuhr', 'Sonia Bohosiewicz', 'Weronika Rosati', 'Andrzej Zielinski', 'Bartosz Zukowski', 'Alan Andersz', 'Andrzej Mastalerz', 'Grzegorz Wojdon', 'Jacek Strama', 'Jerzy Nowak', 'Dariusz Chojnacki', 'Alicja Bienicewicz', 'Witold Debicki', 'Dariusz Starczewski']",Polish,6.4
0237235,181339,The Fear of God: 25 Years of 'The Exorcist' (1998) ,['Documentary'],"['making of', 'interview', '14 year old', 'behind the scenes', 'washington post']",Nick Freand Jones,"['Mark Kermode', 'Ellen Burstyn', ""William O'Malley"", 'William Friedkin', 'Max von Sydow', 'Linda Blair', 'William Peter Blatty', 'Thomas Bermingham', 'Jason Miller', 'Terence A. Donnelly', 'Bill Malley', 'Joe Hyams', 'Marcel Vercoutere', 'Owen Roizman', 'Dick Smith']",English,7.9
1381508,181341,Jack Falls (2011) ,['Crime'],"['female nudity', 'topless female nudity', 'woman undresses for a man', 'third part', 'sequel']",Paul Tanter,"['Tamer Hassan', 'Simon Phillips', 'Olivia Hallinan', 'Alan Ford', 'Dexter Fletcher', 'Adam Deacon', 'Jason Flemyng', 'Neil Maskell', 'Doug Bradley', 'Zach Galligan', 'Peter Barrett', 'Annie Cooper', 'Jing Lusi', 'Sebastian Street', 'Rita Ramnani']",N/A,4.2
2336722,181343,Komisarz Blond i Oko Sprawiedliwosci (2012) ,"['Action', 'Comedy', 'Crime']","['barefoot female', 'female to male footsie playing', 'camera shot of feet', 'female bare legs', 'playing footsie with the wrong person']",Pawel Czarzasty,"['Mariusz Pujszo', 'Pawel Delag', 'Violetta Arlak', 'Agnieszka Wiedlocha', 'Marian Dziedziel', 'Marek Wlodarczyk', 'Piotr Grabowski', 'Anna Dereszowska', 'Miroslaw Zbrojewicz', 'Karolina Gorczyca', 'Edward Linde-Lubaszenko', 'Piotr Zelt', 'Miroslaw Haniszewski', 'Arkadiusz Janiczek', 'Piotr Dabrowski']",Polish,2.7
1625857,181345,Benda Bilili! (2010) ,"['Documentary', 'Music']","['democratic republic of the congo', 'marijuana', 'train', 'man in a wheelchair', 'kinshasa']",Renaud Barret,"['Leon Likabu', 'Roger Landu', 'Coco Ngambali', 'Cubain Kabeya', 'Paulin Kiara-Maigi', ""Waroma 'Santu Papa' Abi-Ngoma"", 'Maria Barli Djongo', 'Renaud Barret', 'Kabanka Kabose Kasungo', 'Vincent Kenis', 'Claud Kinunu Montana', 'Theo Nsituvuidi', 'Zadis Mbulu Nzungu', 'Djunana Tanga-Suele']",Lingala,7.5
0297720,181347,Alien Evolution (2001) ,['Documentary'],"['making of', 'movie making']",Andrew Abbott,"['Mark Kermode', 'Michael Biehn', 'Ralph Brown', 'James Cameron', 'Veronica Cartwright', 'Ron Cobb', 'Charles Dance', 'David Fincher', 'H.R. Giger', 'David Giler', 'Jenette Goldstein', 'Carrie Henn', 'Lance Henriksen', 'Jean-Pierre Jeunet', ""Dan O'Bannon""]",English,7.4
4314716,181349,Darkness Rising (2017) ,['Horror'],"['haunted house', 'childhood trauma', 'murder', 'black eyed', 'dog']",Austin Reading,"['Tara Holt', 'Bryce Johnson', 'Katrina Law', 'Christian Ganiere', 'Heather Mazur', 'Myk Watford', 'Ted Raimi', 'Daisy Sklar']",English,3.3
2055666,181351,Lek wysokosci (2011) ,['Drama'],['love'],Bartosz Konopka,"['Marcin Dorocinski', 'Krzysztof Stroinski', 'Magdalena Poplawska', 'Dorota Kolak', 'Anna Dymna', 'Mieczyslaw Grabka', 'Andrzej Konopka', 'Maria Mamona', 'Jacek Rózanski', 'Michal Tarkowski', 'Sylwia Juszczak', 'Julia Pogrebinska', 'Milena Lisiecka', 'Piotr Rybak', 'Anna Sroka-Hryn']",Polish,6.7
2014266,181353,Hans Kloss. Stawka wieksza niz smierc (2012) ,"['Action', 'War']",['friend'],Patryk Vega,"['Stanislaw Mikulski', 'Emil Karewicz', 'Tomasz Kot', 'Piotr Adamczyk', 'Daniel Olbrychski', 'Marta Zmuda Trzebiatowska', 'Anna Szarek', 'Grzegorz Kowalczyk', 'Adam Woronowicz', 'Jerzy Bonczak', 'Piotr Garlicki', 'Wojciech Mecwaldowski', 'Janusz Chabior', 'Piotr Glowacki', 'Maciej Ferlak']",Polish,4.4
1334272,181355,Robot Chicken: Star Wars Episode II (2008) ,"['Animation', 'Short', 'Comedy', 'Family', 'Sci-Fi']","['anakin skywalker character', 'obi wan kenobi character', 'grand moff tarkin character', 'darth vader character', 'luke skywalker character']",Seth Green,"['Seth Green', 'Abraham Benrubi', 'Bob Bergen', 'Ahmed Best', 'Rachael Leigh Cook', 'Hugh Davidson', 'Donald Faison', 'Keith Ferguson', 'Carrie Fisher', 'Seth MacFarlane', 'Breckin Meyer', 'Dan Milano', ""Conan O'Brien"", 'Adrianne Palicki', 'Andy Richter']",English,8.1
1691338,181357,Robot Chicken: Star Wars III (2010) ,"['Animation', 'Comedy', 'Family', 'Sci-Fi']","['obi wan kenobi character', 'darth vader character', 'luke skywalker character', 'jar jar binks character', 'imperial stormtrooper']",Chris McKay,"['Seth Green', 'Abraham Benrubi', 'Bob Bergen', 'Ahmed Best', 'Rachael Leigh Cook', 'Anthony Daniels', 'Hugh Davidson', 'Zac Efron', 'Eden Espinosa', 'Donald Faison', 'Keith Ferguson', 'Donald Glover', 'Mike Henry', 'Tom Kane', 'Seth MacFarlane']",English,8.1
2012645,181359,Sztos 2 (2012) ,"['Action', 'Comedy']",['police'],Olaf Lubaszenko,"['Tadeusz Borowski', 'Roman Bugaj', 'Gabriela Calun', 'Ryszard Chlebus', 'Piotr Dabrowski', 'Ewa Gawryluk', 'Mateusz Janicki', 'Stanislaw Jaskulka', 'Janusz Józefowicz', 'Krzysztof Kaminski', 'Krzysztof Kiersznowski', 'Jacek Kopczynski', 'Krzysztof Krupinski', 'Asja Lamtiugina', 'Boguslaw Linda']",Polish,4.2
1099949,181361,Ctrl Z (2007) ,"['Short', 'Comedy']",[],Robert Kirbyson,"['Emy Coligado', 'Tony Hale', 'Zachary Levi', 'Javier Ronceros', 'Yvonne C. Ronceros']",English,7.6
1596722,181363,Ciacho (2010) ,['Comedy'],"['female nudity', 'sex', 'hospital', 'prostitute', 'wedding']",Patryk Vega,"['Marcin Bosak', 'Tomasz Karolak', 'Pawel Malaszynski', 'Marta Zmuda Trzebiatowska', 'Grzegorz Ciagardlak', 'Tomasz Kot', 'Joanna Liszowska', 'Maciej Luczkowski', 'Wojciech Mecwaldowski', 'Tomasz Sapryk', 'Danuta Stenka', 'Yury Tsykun', 'Cezary Zak', 'Marieta Zukowska', 'Barbara Rogowska']",Polish,2.7
0213984,181365,Parrot Sketch Not Included: Twenty Years of Monty Python (1989) ,['Comedy'],"['tv special', 'sketch comedy', 'comedy troupe', 'number in title']",Ian MacNaughton,"['Steve Martin', 'Graham Chapman', 'John Cleese', 'Terry Gilliam', 'Eric Idle', 'Terry Jones', 'Michael Palin', 'Carol Cleveland', 'Connie Booth', 'Basil Tang', 'Marjorie Wilde', 'The Fred Tomlinson Singers']",English,8.2
0986371,181367,The Umbilical Brothers: Speedmouse (2004) ,['Comedy'],[],Ben Alcott,"['Shane Dundas', 'David Collins', 'Simon Simonson']",English,8.6
1994537,181369,Kret (2011) ,"['Drama', 'Mystery', 'Thriller']","['political thriller', 'political', 'informer', ""miners' strike"", 'airplane']",Rafael Lewandowski,"['Borys Szyc', 'Marian Dziedziel', 'Magdalena Czerwinska', 'Wojciech Pszoniak', 'Slawomir Orzechowski', 'Bartlomiej Topa', 'Jerzy Janeczek', 'Dariusz Szymor', 'Krystyna Wisniewska-Slawik', 'Stanislawa Lopuszanska', 'Michal Rolnicki', 'Juliusz Krzysztof Warunek', 'Anita Poddebniak', 'Zbigniew Rucinski', 'Marta Poplawska']",Polish,6.3
1808641,181371,Uwiklanie (2011) ,['Crime'],"['topless female nudity', 'shower', 'female rear nudity', 'sex scene', 'talking after sex']",Jacek Bromski,"['Maja Ostaszewska', 'Marek Bukowski', 'Danuta Stenka', 'Andrzej Seweryn', 'Olgierd Lukaszewicz', 'Piotr Adamczyk', 'Krzysztof Pieczynski', 'Krzysztof Stroinski', 'Adam Woronowicz', 'Malgorzata Buczkowska', 'Dorota Pomykala', 'Malgorzata Zajaczkowska', 'Maciej Wierzbicki', 'Krzysztof Globisz', 'Jerzy Gralek']",Polish,6.0
1568139,181373,Beat the World (2011) ,"['Drama', 'Music']",['competition'],Robert Adetuyi,"['Tyrone Marshall Brown', 'Mishael Morgan', 'Nikki Grant', 'Ray Sho-Tyme Johnson', 'Chase Armitage', 'Kristy Flores', 'Shane Pollard', 'Christian Loclair', 'Stephanie Nguyen', 'Christopher Toler', 'Davinia Lorenzo', 'Jesse Catibog', 'Amanda Angel', 'Marcio Da Silva', 'Ofilio Portillo']",English,4.5
1868092,181375,Wygrany (2011) ,['Drama'],"['horse', 'horse racing', 'swimming pool', 'reference to elvis presley', 'swimming']",Wieslaw Saniewski,"['Pawel Szajda', 'Janusz Gajos', 'Grazyna Barszczewska', 'Wojciech Pszoniak', 'Marta Zmuda Trzebiatowska', 'Andrzej Krukowski', 'Peter J. Lucas', 'Robert Gonera', 'Adelajda Konieczna', 'Lech Mackiewicz', 'Marek Frackowiak', 'Robert Moskwa', 'Anna Podolak', 'Katarzyna Smiechowicz', 'Wenanty Nosul']",Polish,5.9
